income,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
1,39,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,53,Private,Some-college,Married,Exec-managerial,Husband,White,Male,45
1,31,Private,Bachelors,Married,Sales,Husband,Black,Male,90
1,31,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,40
1,45,Self-emp-inc,Bachelors,Married,Farming-fishing,Husband,White,Male,35
1,57,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
1,32,Private,Assoc-voc,Separated,Sales,Not-in-family,White,Male,50
1,36,Federal-gov,Assoc-acdm,Married,Adm-clerical,Wife,White,Female,40
1,47,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,36,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,50
1,56,Self-emp-not-inc,HS-grad,Married,Other-service,Husband,White,Male,60
1,51,Private,Some-college,Married,Exec-managerial,Husband,White,Male,45
1,44,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,49,Self-emp-inc,Masters,Married,Exec-managerial,Husband,White,Male,50
1,46,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,60
1,41,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,48,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,30,Private,Some-college,NotMarried,Craft-repair,Not-in-family,White,Male,40
1,39,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
1,40,Private,Assoc-acdm,Married,Prof-specialty,Husband,White,Male,36
1,61,Private,Prof-school,Married,Transport-moving,Husband,White,Male,5
1,58,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,40
1,53,Self-emp-inc,HS-grad,Married,Sales,Husband,White,Male,40
1,43,Local-gov,Bachelors,Married,Prof-specialty,Husband,Black,Male,40
1,37,Private,Masters,Separated,Exec-managerial,Unmarried,White,Male,60
1,45,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,40
1,53,State-gov,HS-grad,Married,Adm-clerical,Husband,White,Male,35
1,28,Self-emp-inc,11th,Married,Craft-repair,Husband,White,Male,50
1,32,Private,11th,Separated,Sales,Not-in-family,White,Male,43
1,36,Self-emp-not-inc,Some-college,Married,Exec-managerial,Husband,White,Male,55
1,37,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,80
1,64,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,30,Self-emp-not-inc,Assoc-voc,Married,Prof-specialty,Husband,White,Male,65
1,37,Self-emp-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,35
1,59,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,46,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,58
1,52,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,40,Private,10th,Married,Machine-op-inspct,Husband,White,Male,40
1,48,Private,Masters,Separated,Exec-managerial,Unmarried,White,Female,40
1,49,Private,10th,Married,Transport-moving,Husband,Black,Male,42
1,41,Private,Some-college,Married,Craft-repair,Husband,White,Male,50
1,62,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,40
1,75,,Bachelors,Widowed,,Not-in-family,White,Female,16
1,44,Private,Assoc-acdm,Married,Craft-repair,Husband,White,Male,40
1,26,Private,HS-grad,Married,Sales,Husband,White,Male,50
1,39,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,40
1,40,Private,Some-college,Married,Craft-repair,Husband,White,Male,45
1,55,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
1,33,Private,HS-grad,NotMarried,Prof-specialty,Not-in-family,White,Male,60
1,57,Private,HS-grad,Married,Machine-op-inspct,Husband,Black,Male,40
1,36,Private,Assoc-acdm,Married,Prof-specialty,Wife,White,Female,30
1,45,Private,Masters,Married,Prof-specialty,Husband,White,Male,36
1,54,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,60,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
1,46,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,48,Self-emp-not-inc,Some-college,Married,Sales,Husband,White,Male,70
1,44,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,45
1,61,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,35
1,52,Private,Bachelors,Married,Sales,Wife,White,Female,60
1,40,State-gov,Assoc-acdm,Married,Adm-clerical,Husband,White,Male,40
1,57,Private,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,34,Self-emp-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,60
1,54,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,50
1,42,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,48,Private,Masters,Married,Prof-specialty,Husband,White,Male,40
1,65,State-gov,Masters,Married,Prof-specialty,Husband,White,Male,35
1,71,Self-emp-inc,HS-grad,Married,Adm-clerical,Wife,White,Female,20
1,35,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,41,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,40
1,44,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50
1,44,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,50,Self-emp-inc,Some-college,Married,Sales,Husband,White,Male,60
1,46,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,44,Private,Assoc-acdm,Married,Sales,Husband,White,Male,40
1,47,Private,Assoc-acdm,Married,Adm-clerical,Wife,White,Female,40
1,64,,HS-grad,Married,,Husband,White,Male,40
1,43,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,60
1,37,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,45
1,37,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,50
1,44,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,40
1,53,State-gov,HS-grad,Married,Exec-managerial,Wife,White,Female,40
1,51,Private,HS-grad,Married,Machine-op-inspct,Husband,Black,Male,40
1,56,Private,HS-grad,Married,Craft-repair,Husband,White,Male,48
1,43,Private,Masters,Married,Exec-managerial,Husband,White,Male,40
1,38,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,41,Private,Masters,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,45
1,35,Private,Bachelors,Married,Sales,Husband,White,Male,45
1,38,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,48
1,40,Local-gov,Some-college,Married,Exec-managerial,Husband,White,Male,42
1,55,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,49,Private,Masters,Married,Prof-specialty,Wife,White,Female,50
1,64,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,35
1,45,Private,Bachelors,Separated,Other-service,Not-in-family,White,Male,45
1,30,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,40
1,53,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,Black,Male,45
1,42,Private,Some-college,Married,Prof-specialty,Wife,White,Female,50
1,46,Private,Masters,Separated,Exec-managerial,Not-in-family,White,Female,50
1,49,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,20
1,26,Private,Some-college,Married,Tech-support,Husband,White,Male,40
1,50,Private,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,51,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,50
1,49,Private,HS-grad,Married,Other-service,Wife,Black,Female,40
1,43,Private,Some-college,Married,Sales,Husband,White,Male,40
1,38,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,39,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,42,Local-gov,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,45
1,35,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,35
1,39,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,33,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,50,Federal-gov,HS-grad,Married,Adm-clerical,Husband,White,Male,40
1,38,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
1,35,Private,Assoc-voc,Married,Exec-managerial,Husband,White,Male,50
1,51,Private,Bachelors,Married,Transport-moving,Husband,White,Male,56
1,49,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,43,State-gov,Bachelors,Married,Adm-clerical,Husband,White,Male,50
1,51,Private,HS-grad,Married,Transport-moving,Husband,White,Male,84
1,51,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,40
1,22,Self-emp-not-inc,HS-grad,NotMarried,Prof-specialty,Unmarried,White,Female,40
1,32,Self-emp-inc,HS-grad,Married,Craft-repair,Husband,White,Male,45
1,47,Local-gov,Assoc-acdm,Married,Adm-clerical,Wife,White,Female,35
1,61,Local-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,38,Local-gov,HS-grad,Married,Protective-serv,Husband,Asian-Pac-Islander,Male,54
1,32,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,31,Private,Some-college,Married,Exec-managerial,Husband,White,Male,65
1,63,Private,Some-college,Married,Sales,Husband,Black,Male,40
1,44,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,45
1,42,Private,Bachelors,Married,Tech-support,Husband,White,Male,40
1,44,Self-emp-not-inc,HS-grad,Married,Prof-specialty,Wife,White,Female,40
1,55,Self-emp-not-inc,Some-college,Married,Farming-fishing,Husband,White,Male,99
1,34,Private,Masters,Married,Prof-specialty,Husband,White,Male,55
1,42,Local-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,45
1,39,Private,Some-college,Married,Craft-repair,Husband,White,Male,50
1,44,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,42,Local-gov,Masters,Married,Exec-managerial,Husband,White,Male,60
1,38,Private,Masters,Married,Craft-repair,Husband,Black,Male,40
1,44,Private,Some-college,Married,Tech-support,Husband,White,Male,18
1,30,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,55
1,25,Private,HS-grad,Married,Tech-support,Other-relative,White,Female,48
1,50,State-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,46,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,40
1,37,Private,Masters,Married,Exec-managerial,Husband,White,Male,60
1,40,Private,Masters,Married,Exec-managerial,Husband,White,Male,40
1,32,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,51,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,40
1,50,Private,Masters,Married,Prof-specialty,Husband,White,Male,45
1,49,Private,Bachelors,Married,Sales,Husband,White,Male,50
1,45,Self-emp-not-inc,HS-grad,Married,Sales,Husband,Asian-Pac-Islander,Male,50
1,26,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Male,40
1,40,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40
1,48,Self-emp-not-inc,11th,Married,Farming-fishing,Husband,White,Male,50
1,49,Federal-gov,HS-grad,Married,Adm-clerical,Husband,White,Male,40
1,36,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,60,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,54,Self-emp-inc,Some-college,Married,Sales,Husband,White,Male,45
1,47,Private,Some-college,NotMarried,Sales,Not-in-family,White,Male,70
1,30,Private,Bachelors,NotMarried,Exec-managerial,Unmarried,White,Female,45
1,49,Private,HS-grad,Married,Sales,Husband,White,Male,60
1,37,Private,Bachelors,Married,Sales,Husband,White,Male,55
1,72,Private,9th,Married,Exec-managerial,Wife,Asian-Pac-Islander,Female,48
0,23,Private,Some-college,NotMarried,Other-service,Not-in-family,White,Female,50
0,31,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Female,40
0,23,Private,Some-college,NotMarried,Other-service,Own-child,White,Female,20
0,31,Private,Some-college,NotMarried,Other-service,Not-in-family,White,Female,40
0,27,Local-gov,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
0,30,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
0,31,Private,Prof-school,NotMarried,Prof-specialty,Not-in-family,White,Female,80
0,34,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Male,60
0,57,Federal-gov,HS-grad,NotMarried,Adm-clerical,Not-in-family,White,Male,40
1,39,Private,Masters,Married,Exec-managerial,Husband,White,Male,40
0,23,Private,11th,NotMarried,Craft-repair,Own-child,White,Male,40
0,24,Local-gov,Assoc-acdm,Married,Other-service,Wife,White,Female,40
0,36,Private,Doctorate,NotMarried,Prof-specialty,Not-in-family,White,Male,40
0,32,Private,Some-college,Separated,Other-service,Other-relative,White,Male,40
0,35,Private,Assoc-acdm,Separated,Other-service,Own-child,White,Female,40
0,36,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,23,,Bachelors,NotMarried,,Not-in-family,White,Female,50
1,47,Private,Assoc-voc,Married,Machine-op-inspct,Husband,White,Male,40
0,35,Private,HS-grad,NotMarried,Handlers-cleaners,Not-in-family,White,Male,40
0,44,Federal-gov,Some-college,Married,Tech-support,Husband,White,Male,40
0,32,State-gov,Masters,Married,Prof-specialty,Husband,White,Male,50
1,32,Private,Assoc-acdm,Married,Exec-managerial,Wife,White,Female,40
1,63,Self-emp-not-inc,Some-college,Married,Prof-specialty,Wife,White,Female,10
0,34,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,40
0,47,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,40
0,27,Private,11th,Married,Sales,Own-child,Black,Male,35
0,23,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,42
0,19,,Some-college,NotMarried,,Other-relative,Amer-Indian-Eskimo,Female,40
0,50,Private,10th,Married,Craft-repair,Husband,White,Male,38
0,49,State-gov,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,36,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
0,23,Private,Bachelors,NotMarried,Exec-managerial,Unmarried,White,Male,40
0,61,Private,7th-8th,Widowed,Other-service,Unmarried,Black,Female,38
0,41,Private,Some-college,Married,Farming-fishing,Husband,White,Male,16
1,27,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,60
0,53,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,70
0,17,Self-emp-not-inc,10th,NotMarried,Adm-clerical,Own-child,White,Male,10
0,23,,HS-grad,NotMarried,,Not-in-family,White,Male,30
0,53,Private,Some-college,NotMarried,Craft-repair,Not-in-family,White,Male,40
1,28,Private,HS-grad,Married,Craft-repair,Husband,White,Male,42
0,24,Private,Bachelors,NotMarried,Prof-specialty,Own-child,White,Female,40
0,22,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,20
1,53,Private,Bachelors,Married,Sales,Husband,White,Male,50
0,18,Private,11th,NotMarried,Other-service,Other-relative,Black,Male,20
0,24,Private,Some-college,NotMarried,Sales,Unmarried,White,Male,50
0,20,Private,HS-grad,NotMarried,Sales,Not-in-family,White,Female,40
0,30,Local-gov,7th-8th,Married,Transport-moving,Husband,White,Male,40
1,37,State-gov,Assoc-voc,NotMarried,Prof-specialty,Not-in-family,White,Male,40
0,34,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
0,19,Private,HS-grad,NotMarried,Handlers-cleaners,Own-child,White,Male,30
0,20,Private,12th,NotMarried,Adm-clerical,Own-child,White,Female,40
0,47,Private,HS-grad,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,40
0,20,,Some-college,NotMarried,,Own-child,White,Male,32
0,22,Private,Bachelors,NotMarried,Prof-specialty,Own-child,White,Female,40
1,42,Local-gov,Masters,Married,Exec-managerial,Husband,White,Male,40
0,60,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,40
0,32,Private,HS-grad,NotMarried,Priv-house-serv,Unmarried,White,Female,40
1,46,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
0,66,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
1,37,Private,Bachelors,Married,Other-service,Wife,Asian-Pac-Islander,Female,30
0,34,Private,Some-college,Separated,Exec-managerial,Own-child,White,Male,44
0,45,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,46
0,35,Private,11th,Married,Farming-fishing,Husband,White,Male,40
0,63,,HS-grad,Married,,Husband,White,Male,40
1,51,Local-gov,Some-college,Married,Exec-managerial,Husband,Black,Male,40
1,36,Local-gov,Some-college,Married,Protective-serv,Husband,White,Male,40
0,25,Federal-gov,HS-grad,NotMarried,Adm-clerical,Own-child,Black,Male,40
0,51,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,38
0,25,Self-emp-not-inc,Some-college,NotMarried,Machine-op-inspct,Own-child,White,Male,40
0,19,Private,HS-grad,NotMarried,Farming-fishing,Own-child,White,Male,45
0,47,Private,Some-college,Married,Exec-managerial,Husband,White,Male,45
0,59,Local-gov,HS-grad,Separated,Protective-serv,Unmarried,Black,Female,40
1,34,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,40,Private,Some-college,Separated,Exec-managerial,Unmarried,White,Female,60
0,42,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,45
0,28,,HS-grad,Married,,Wife,White,Female,17
1,37,Private,Masters,Married,Exec-managerial,Husband,White,Male,60
1,51,Self-emp-inc,Assoc-acdm,Married,Sales,Husband,White,Male,38
0,25,Private,HS-grad,NotMarried,Adm-clerical,Own-child,White,Male,36
1,31,Federal-gov,HS-grad,Married,Adm-clerical,Wife,White,Female,40
1,37,Private,HS-grad,Married,Other-service,Husband,White,Male,44
1,42,Private,Assoc-acdm,Married,Sales,Husband,White,Male,45
0,29,,Bachelors,NotMarried,,Not-in-family,White,Male,40
0,35,Private,Some-college,Separated,Sales,Not-in-family,White,Male,50
1,51,Private,Bachelors,Married,Sales,Husband,White,Male,47
0,22,,Some-college,NotMarried,,Own-child,White,Male,36
1,49,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
0,26,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,16
0,56,Local-gov,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,46
1,52,Private,Some-college,Married,Prof-specialty,Husband,White,Male,45
0,61,Self-emp-not-inc,Masters,Married,Craft-repair,Husband,White,Male,4
1,47,State-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,40
0,52,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,40
0,30,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Female,40
1,43,Self-emp-inc,Some-college,Married,Sales,Husband,White,Male,55
0,35,Private,Some-college,Married,Transport-moving,Husband,Asian-Pac-Islander,Male,40
0,17,,12th,NotMarried,,Own-child,White,Male,40
1,42,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,26,Private,Some-college,NotMarried,Craft-repair,Other-relative,Black,Female,35
0,58,Local-gov,HS-grad,Married,Farming-fishing,Husband,White,Male,40
1,66,Private,Some-college,Married,Sales,Husband,White,Male,40
1,30,Private,HS-grad,Married,Protective-serv,Husband,White,Male,60
0,46,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,40
1,45,Private,Some-college,Married,Adm-clerical,Wife,White,Female,35
0,57,Private,HS-grad,NotMarried,Sales,Unmarried,White,Female,40
0,25,Private,Bachelors,NotMarried,Exec-managerial,Own-child,White,Male,40
0,21,State-gov,Some-college,NotMarried,Tech-support,Own-child,White,Female,10
0,37,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,55
0,45,Local-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Female,30
